longitude,latitude,Name,description,osm_id,operator:type,healthcare:speciality,addr:full,amenity,capacity:persons,healthcare,addr:city,source,building,TestingAvailability,BedAvailability,VentilatorAvailability
5.6407133,6.3795518,Everest Medica lCentre,,1994157308,,,,hospital,,,,,,False,False,True
5.6353867,6.3721670999999995,Excellent Medical Centre,,1994157326,,,,hospital,,,,,,True,False,False
5.6255555,6.3604606,Itohan Medical Clinic,,1994157347,,,,hospital,,,,,,False,True,False
5.6357221,6.3729748,Medicine Store,,1994157404,,,,pharmacy,,,,,,True,True,False
5.6319238,6.3797718,Quality Medical Centre,,1994157680,,,,hospital,,,,,,True,False,True
5.6262685999999995,6.3667352,Conic Patent Medical Store,,1994159677,,,,pharmacy,,,,,,True,True,True
5.6270527,6.3674798,Recall Life Pharmacy,,1994159685,,,,pharmacy,,,,,,False,True,False
5.587573,6.3689088,Kelvin Medical Store,,1995054549,,,,pharmacy,,,,,,True,True,True
5.5895093000000005,6.3629675,Mega Clinic and Maternity,,1995055415,,,,hospital,,,,,,False,False,True
5.589700499999999,6.3628725,Royal Okhia Pharmacy,,1995055581,,,,pharmacy,,,,,,True,True,False
5.580757599999999,6.364194,,,2000016800,,,,pharmacy,,,,,,True,False,False
5.583945099999999,6.3721666,The Lord Maternity and Nursing Home,,2000020573,,,,hospital,,,,,,True,True,True
5.587852900000001,6.3638667,reliance medical laboratary,,2000020871,,,,pharmacy,,,,,,False,False,True
5.635185900000001,6.3775431,Osimike Health Service,,2072621416,,,,hospital,,,,,,True,True,True
5.622454900000001,6.3626748,Oviasu Medical Materinty,,2072621417,,,,hospital,,,,,,True,True,True
5.6230412,6.3621207,"Pharmacist Council, Edo State Medical Store",,2072621420,,,,pharmacy,,,,,,False,False,True
5.625758,6.358785,ST. John Hospital & Maternity,,2072621443,,,,hospital,,,,,,True,False,True
5.5840048,6.3657613,Medicine Store,,2072662184,,,,pharmacy,,,,,,False,False,True
5.5829417,6.3674497,Okungbowa Medical Store,,2072662363,,,,pharmacy,,,,,,False,False,True
5.5817533,6.3661059,Redeem Medical and Maternity,,2072662391,,,,hospital,,,,,,True,False,True
5.582843799999999,6.3663258,ST James Clinic and Maternity,,2072662450,,,,hospital,,,,,,True,False,False
5.6267665000000004,6.3049454,Coka Pharmarcy,,2075846061,,,,pharmacy,,pharmacy,,,,False,False,False
5.6273816,6.310971299999999,DDS Eye Center,,2075846068,,,,hospital,,hospital,,,,False,False,True
5.6225402,6.3281837,Doctors Quarters,,2075846072,,,,doctors,,doctor,,,,True,False,True
5.628322900000001,6.3116598,Igbenedion Teaching Hospital,,2075846144,,,,hospital,,hospital,,,,True,False,False
5.618896400000001,6.3076664000000005,Lella Specialist Hospital,,2075846183,,,,hospital,,hospital,,,,False,False,False
5.6270095,6.3049885,St Rapheal Hospital,,2075846368,,,,hospital,,hospital,,,,False,True,False
5.6210009,6.306138400000001,The Rock Hospital,,2075846400,,,,hospital,,hospital,,,,True,False,False
5.625954599999999,6.3140812,University Of Benin Teaching Hospital,,2075846427,,,,hospital,,hospital,,,,True,False,False
5.6256537,6.3043868,,,2075846467,,,,pharmacy,,pharmacy,,,,True,False,False
6.0618511,7.4456448,Ayuko hospital,,2150281651,,,,hospital,,,,,,False,False,False
5.6274424000000005,6.319107499999999,Airen Pharmacy,,2152941179,,,,pharmacy,,pharmacy,,,,False,False,False
5.6062087,6.3024422,Ajayi Orioafo Memoria Hospital,,2152941677,,,,hospital,,,,,,False,False,False
5.625476,6.325816400000001,Flowell Pharnacy,,2153205718,,,,pharmacy,,pharmacy,,,,True,False,True
5.6272356,6.3211580000000005,Flowell Pharmacy,,2153205858,,,,pharmacy,,pharmacy,,,,True,False,False
5.629824500000001,6.3309984,Abe Medical Clinic and Maternity,,2154223853,,,,clinic,,clinic,,,,False,True,False
5.626526999999999,6.331201999999999,Ayolik Medical Center,,2154481142,,,,clinic,,clinic,,,,True,False,False
5.6273101,6.3205693,Golden  Berries,,2154550310,,,,pharmacy,,pharmacy,,,,False,True,True
5.6143876,6.3340814000000005,Horatio Dential Clinic,,2154559295,,,,dentist,,,,,,False,False,False
5.6268802,6.3294953000000005,IK Pharmacy,,2154559627,,,,pharmacy,,pharmacy,,,,False,True,False
5.6275919000000005,6.3206707,Irowa Medical Center,,2154569171,,,,hospital,,hospital,,,,True,False,True
5.6337064,6.3349736,Itohan Chemist,,2154569173,,,,pharmacy,,pharmacy,,,,True,True,True
5.627549500000001,6.3179519,Korban Pharmacy & Stores,,2154570763,,,,pharmacy,,pharmacy,,,,False,False,False
5.5862114,6.2980668,Kris. O. physiotherapy Centre,,2154570764,,,,hospital,,,,,,False,False,False
5.6267477,6.3314667,Life Line Medicare Clinic,,2154571096,,,,clinic,,clinic,,,,True,False,False
5.600310400000001,6.2984609,Maxi Heath Medical Center,,2154575306,,,,hospital,,,,,,False,False,True
5.6310177,6.3184794,Jonos Medical Clinic,,2155702032,,,,hospital,,hospital,,,,True,True,True
5.6124147,6.328513200000001,Oretse Medical Centre,,2155708192,,,,hospital,,,,,,False,True,True
5.6183182,6.3228765,Sickle Cell Centre,,2155730552,,,,hospital,,hospital,,,,False,False,False
5.616827099999999,6.312744,Syncamore HHospital,,2155731331,,,,hospital,,hospital,,,,True,True,False
5.619104599999999,6.329308,Ladith centre pharmacy,,2155787295,,,,pharmacy,,pharmacy,,,,True,True,False
4.7871847,8.2714724,Cottage Hospital,,2157161018,,,,hospital,,,,,,False,False,False
4.7914739,8.2780545,Primary Health Centre,,2157172492,,,,hospital,,,,,,True,True,True
4.8051725,8.2977431,Primary Health Centre,,2157207247,,,,hospital,,,,,,True,False,True
4.8280262,8.3206741,Primary Health Centre,,2157209778,,,,hospital,,,,,,False,False,True
5.630746299999999,6.3368862,Aronsaye Maternity,,2160629643,,,,hospital,,hospital,,,,True,True,False
5.6261102,6.330707599999999,Assurance Medical Lab,,2160629703,,,,,,laboratory,,,,True,True,False
5.6002852,6.2984263,MaxiHealth Medical Centre,,2160845043,,,,hospital,,,,,,True,True,True
5.625031,6.3278675,Fouintain Of Life Hospital,,2161051792,,,,hospital,,hospital,,,,True,True,False
5.626319400000001,6.324509099999999,Josaf Pharm,,2161060443,,,,pharmacy,,pharmacy,,,,False,True,False
5.6032412,6.3119927,NNPC Medical Centre,,2161071114,,,,hospital,,,,,,False,False,False
5.625300900000001,6.3262624,Nasi Pharmacy,,2161071405,,,,pharmacy,,pharmacy,,,,True,False,True
5.6252333,6.3266028,New Smile Dental Clinic,,2161071550,,,,dentist,,dentist,,,,True,True,True
5.630367400000001,6.3267503,Royal end pharmancy,,2161074868,,,,pharmacy,,pharmacy,,,,True,False,False
5.6014862,6.3071136,Society for Family Health,,2161078992,,,,doctors,,,,,,True,True,False
5.598339299999999,6.3117789,Spring Oak Pharmacy,,2161097166,,,,pharmacy,,,,,,True,False,True
5.6295419,6.3236996,St Mathias Anglican Hospital,,2161101543,,,,hospital,,hospital,,,,True,False,False
5.6178101,6.3082442,St. Robina Hospitle,,2161101547,,,,hospital,,hospital,,,,False,True,False
5.6282100999999995,6.3205089999999995,Sumel Optomentry,,2161108211,,,,,,optometrist,,,,False,True,False
5.6272727,6.3208621,Union Diagnostics,,2161111257,,,,pharmacy,,pharmacy,,,,False,True,False
5.6307845,6.3358449,Urban Health Center,,2161111314,,,,clinic,,clinic,,,,True,False,False
5.6252603,6.331029099999999,Valif Pharmacy,,2161111550,,,,pharmacy,,pharmacy,,,,True,False,True
11.171273900000001,10.2604641,ZBA clinic,,2293693897,,,,hospital,,,,,,True,False,True
5.597335,6.341757,Westend Clinic,,2344220914,,,,hospital,,,,,,True,True,False
5.610093,6.341149,Igbinobaro Medical center,,2344258133,,,,hospital,,,,,,False,False,False
5.5962238,6.3307206,,,2344263206,,,,pharmacy,,,,,,False,False,False
5.5979947,6.3384324,Hanora Clinic,,2344271062,,,,hospital,,,,,,False,True,True
5.604426,6.3343199,Calvary Medical Centre,,2344280071,,,,hospital,,,,,,True,False,True
5.595961900000001,6.3355777,St. Lawrence Medical Clinic,,2344280078,,,,hospital,,,,,,False,False,True
5.5983861,6.3318386,Danzee Memorial Clinic,,2344305773,,,,hospital,,,,,,False,True,False
5.5971064,6.331733900000001,ultimate health medical centre/laboratory,,2344305801,,,,hospital,,,,,,False,True,False
5.6010974000000004,6.3475747,Shalom clinic & Maternity,,2344305970,,,,hospital,,,,,,False,False,True
5.6067504999999995,6.3322083,Bupa Medical Centre,,2344316133,,,,hospital,,,,,,True,True,True
5.608807499999999,6.329710400000001,Gims Medical Centre,,2344316139,,,,hospital,,,,,,True,True,True
5.6005415,6.325090599999999,Quick Recovery Medical Center,,2344328623,,,,hospital,,,,,,True,False,True
5.577875700000001,6.3257442,Pharmacy,,2344332416,,,,pharmacy,,,,,,True,True,False
5.6041555999999995,6.3302555,Okorare Clinic and Maternity,,2344424488,,,,hospital,,,,,,False,True,False
5.6105238,6.3511546999999995,Azuwa Hospital,,2344426939,,,,hospital,,,,,,False,False,True
5.6060622,6.3155887,NAF Medical Centre,,2344448401,,,,hospital,,,,,,False,True,True
5.626205000000001,6.3295129,Christ Medical Center,,2344466059,,,,hospital,,hospital,,,,False,False,True
5.624281900000001,6.3278425,,,2344466082,,,,pharmacy,,pharmacy,,,,False,False,True
5.593130599999999,6.3332441,Fred Okhomina Nursing Home & Hospital,,2344503123,,,,hospital,,,,,,True,False,False
5.6096867999999995,6.336216,Newgate Trust Pharmacy,,2344543050,,,,pharmacy,,,,,,True,False,True
5.6097721,6.335425099999999,Rose of Sharon Mediplex,,2344543055,,,,hospital,,,,,,False,False,False
5.620571,6.3293745,Jofeg health and life pharmacy,,2344554585,,,,pharmacy,,pharmacy,,,,False,False,False
5.5965902000000005,6.341257700000001,Itual Medical centre,,2344584292,,,,hospital,,,,,,False,False,False
5.5805978,6.3269614,Chisi Cottage Clinic,,2344590775,,,,hospital,,,,,,True,True,False
5.6099239,6.342347900000001,Service Pharmacetical,,2344596615,,,,pharmacy,,,,,,True,True,False
5.608796599999999,6.3428393,Toni Care Pharmacy,,2344596628,,,,pharmacy,,,,,,True,False,False
5.6157170999999995,6.3368142999999995,Ewaen Clinic&Maternity,,2349397490,,,,hospital,,,,,,False,True,True
5.6269552,6.3530968,St. Bridget X - Ray Centre,,2349424016,,,,hospital,,,,,,True,True,True
5.6306475,6.3448945,,,2349475745,,,,,,laboratory,,,,True,True,True
5.626282700000001,6.3380042,Fenoma Hospital,,2349477426,,,,hospital,,hospital,,,,True,False,True
5.616868,6.3529911,Ladith Pharmacy,,2350815002,,,,pharmacy,,,,,,False,True,True
5.6187768,6.3397699,Ehibass Pharmacy Store,,2350849577,,,,pharmacy,,,,,,True,True,False
5.6257815,6.3418331,Osula Hospital,,2350879760,,,,hospital,,hospital,,,,True,True,False
5.627517299999999,6.3450508,Ukponmwan Foudation Hospital,,2350879796,,,,hospital,,hospital,,,,True,True,False
5.6192296,6.3490212,Julsam Pharmacy,,2350899870,,,,pharmacy,,,,,,False,True,False
5.6194709000000005,6.3441675,Lemik Specialist Clinic,,2350899871,,,,hospital,,,,,,False,False,True
3.8612589999999996,7.351905400000001,Adeoyo State Hospital,,2401172681,,,,hospital,,,,,,False,False,False
3.6460562999999993,12.7084177,Case de Santé de Massama,,2428001463,,,,clinic,,,,survey,,False,True,False
3.6400233,12.7969885,C.S.I de Kara Kara,,2428001692,,,,clinic,,,,survey,,True,False,True
7.515954,6.480075,Abakpa Nike Health Centre,,2455132993,,,,hospital,,,,,,True,True,False
7.516717999999999,6.481356,Aickon Specialist Hospital,,2455132999,,,,hospital,,,,,,False,True,True
7.495642999999999,6.464027,Alfa Medical Center,,2455133001,,,,clinic,,,,,,True,True,True
7.494027,6.4789080000000006,Alpha Specialist Hospital,,2455133003,,,,hospital,,,,,,True,True,True
7.490355,6.477093,Balsam Clinics,,2455133004,,,,hospital,,,,,,False,False,False
7.492182000000001,6.482258,Carolina Specialist Clinic,,2455133013,,,,clinic,,,,,,False,True,False
7.519431,6.479913,Chinwendu Clinic & Maternity,,2455133015,,,,clinic,,,,,,False,True,True
7.486235000000001,6.479817,Christ The King Hospital,,2455133016,,,,hospital,,,,,,True,False,True
7.519314,6.482138,Chukwuebuka Hospital,,2455133017,,,,hospital,,,,,,True,True,False
7.477927,6.449914,Colliery Hospital,,2455133021,,,,hospital,,,,,,False,True,True
7.511202000000001,6.482176,Collins Foundation Specialist Hospital & Maternity,,2455133022,,,,hospital,,,,,,False,True,True
7.520293,6.482548,Daberechi Hospital & Maternity,,2455133026,,,,hospital,,,,,,False,True,True
7.495014,6.455627,Enugu State Medical Diagnostic Centre,,2455133043,,,,hospital,,,,,,False,True,True
7.498271000000001,6.4604610000000005,FSP Medical Centre,,2455133052,,,,hospital,,,,,,True,True,False
7.50105,6.4492,First dental consultants dental centre,,2455133057,,,,dentist,,,,,,False,False,True
7.49453,6.458544,Health Of Ihe Sick Pharmacy,,2455133125,,,,pharmacy,,,,,,True,False,True
7.490424000000001,6.4770129999999995,Health Solutions Specialist Hospital,,2455133134,,,,hospital,,,,,,False,False,False
7.500836,6.473831,Hiltops Clinics,,2455133152,,,,clinic,,,,,,False,False,False
7.5184820000000006,6.482961,Hope Hospital & Maternity,,2455133172,,,,hospital,,,,,,True,True,True
7.516615,6.483449,Kamsiyochukwu Clinic Maternity,,2455133210,,,,clinic,,,,,,True,False,False
7.50855,6.4827010000000005,Lotanna Clinic,,2455133217,,,,clinic,,,,,,True,False,False
7.504745,6.4734419999999995,Mbanefo Hospital,,2455133311,,,,hospital,,,,,,False,False,True
7.516983,6.478944,Medstar Specialist Hospital,,2455133322,,,,hospital,,,,,,False,False,False
7.506781,6.4746440000000005,Memfy Hospital,,2455133333,,,,hospital,,,,,,True,True,True
7.5124830000000005,6.483373,Ndubuisi Hospital & Maternity,,2455133358,,,,hospital,,,,,,True,True,True
7.479773,6.460941,Neuro Spinal Clinic,,2455133359,,,,clinic,,,,,,False,True,True
7.50139,6.476539,Ntasi Obi Ndi No Naafufu Specialist Hospital,,2455133362,,,,doctors,,,,,,False,True,False
7.509286,6.482232,Obu Amarachukwu Emmanuel Hospital & Maternity,,2455133380,,,,hospital,,,,,,False,False,False
7.484299000000001,6.448343,Piccola Opera Specialist Hospital,,2455133389,,,,hospital,,,,,,True,True,True
7.516833999999999,6.479049,Planet Medical Centre,,2455133390,,,,pharmacy,,,,,,True,True,False
7.502038000000001,6.482139,Prime Care Hospital,,2455133394,,,,hospital,,,,,,False,False,True
7.496199000000001,6.4483239999999995,Rail Way Hospital,,2455133399,,,,hospital,,,,,,False,True,True
7.493597,6.4783230000000005,St Gabriel's Specialist Hospital,,2455133406,,,,hospital,,,,,,True,False,False
7.5179089999999995,6.482463,St Theresa's Hospital,,2455133408,,,,hospital,,,,,,True,True,False
7.518517999999999,6.483601,St.Paul's Hospital & Maternity,,2455133409,,,,hospital,,,,,,False,True,False
7.493085000000001,6.45038,Sure mercies eye clinic & services,,2455133416,,,,clinic,,,,,,False,False,True
7.517767999999999,6.483164,Tunde's Hospital & Maternity,,2455133443,,,,hospital,,,,,,False,False,True
7.485499000000001,6.450652,White Hall Medical Centre,,2455133484,,,,pharmacy,,,,,,False,True,False
7.5315270000000005,6.407998,Ndiagu Amechi Uwani Health Center,,2455133488,,,,clinic,,,,,,True,True,True
7.5442724000000005,6.4134272,Chinwe Memorial Clinic,,2455133491,,,,clinic,,,,,,False,True,False
7.509614,6.414305000000001,Gerald Hospital,,2455133495,,,,hospital,,,,,,False,True,True
7.498048,6.417484,Symbol Hospital,,2455133508,,,,hospital,,,,,,True,True,False
7.4949770000000004,6.418407,Viva Healthfoo Shop & Dietetic Clinic,,2455133518,,,,clinic,,,,,,True,True,True
7.488622,6.423369,HospitaliteMSCOM Nig. Limited,,2455133537,,,,hospital,,,,,,False,True,False
7.4877210000000005,6.424396,,,2455133544,,,,hospital,,,,,,True,True,False
7.4796454,6.4244511,Moonlight Clinic & Maternity,,2455133546,,,,clinic,,,,,,False,False,False
7.494653,6.425602,First Holistic Health Physiotherapy Clinic,,2455133555,,,,clinic,,,,,,False,True,False
7.5175755,6.427044400000001,German Leprosy & Tb Relief Association,,2455133561,,,,hospital,,,,,,True,True,False
7.496328999999999,6.430425,Hansa Clinics,,2455133606,,,,clinic,,,,,,True,False,True
7.49383,6.432002,Nosco Hospital,,2455133620,,,,hospital,,,,,,False,False,True
7.493974000000001,6.432301,Lorencis Specialist Hospital,,2455133621,,,,hospital,,,,,,True,True,False
7.501703999999999,6.433484,Ogui Nike Health Center,,2455133631,,,,hospital,,,,,,False,False,False
7.493233999999999,6.434286,State Vertinary Hospital Enugu,,2455133654,,,,hospital,,,,,,True,True,False
7.494457000000001,6.434825,Peenok Medical Centre,,2455133664,,,,hospital,,,,,,True,False,False
7.489072,6.4360349999999995,Mother Of Christ Specialist Hospital,,2455133700,,,,hospital,,,,,,False,True,True
7.500153999999999,6.436319,Victory Clinic,,2455133704,,,,clinic,,,,,,True,True,True
7.5045720000000005,6.437193,First Choice Specialist Clinic,,2455133710,,,,clinic,,,,,,False,False,False
7.502103,6.438333,Jacob Memorial Clinic,,2455133724,,,,clinic,,,,,,True,False,True
7.497678,6.440714,ST Augustine Memorial Hospital & Maternity,,2455133755,,,,hospital,,,,,,False,True,False
7.495275,6.44096,Emmanuel Clinic,,2455133759,,,,clinic,,,,,,False,False,True
7.513217999999999,6.4437050000000005,Niger Foundation Hospital &Diagnostic Center,,2455133794,,,,hospital,,,,,,False,False,False
7.501111,6.447611,Bethel Medical Clinic,,2455133833,,,,clinic,,,,,,False,True,True
7.511564999999999,6.449521,Christian Miracle Hospital,,2455133844,,,,hospital,,,,,,False,True,False
7.523975999999999,6.451085,Neo Hospital,,2455133898,,,,hospital,,,,,,True,True,True
7.523281,6.4647809999999994,National Orthopedic Hospital Enugu,,2455133929,,,,hospital,,,,,,True,False,False
7.5002894,6.4459517,Asata Health Center,,2460130824,,,,hospital,,,,,,False,True,False
7.4999568,6.4464101,Central Maternity Home,,2460130863,,,,hospital,,,,,,False,True,True
7.492445,6.417547,Divine Providence Hospital,,2460130954,,,,hospital,,,,,,False,False,False
7.499436500000001,6.4448962,St Francis Hospital,,2460131321,,,,hospital,,,,,,False,False,True
7.508975,6.440487999999999,Trisa Clinics,,2460131361,,,,clinic,,,,,,True,False,False
7.497971000000001,6.459315,GTC Clinic Enugu,,2492311896,,,,clinic,,,,,,False,True,True
8.4267302,11.968621699999998,Clinic,,2536556320,,,,hospital,,,,,,False,False,False
8.878388699999999,9.890242500000001,LA Med Pharmacy,,2554016955,,,,pharmacy,,,,common knowledge,,False,True,False
13.2039755,13.8386889,,,2557184238,,,,clinic,,,,,,True,True,False
13.124004300000001,13.667639800000002,,,2557185262,,,,hospital,,,,,,True,True,True
13.309739000000002,13.69803,,,2557308117,,,,hospital,,,,,,False,False,False
13.274088800000001,13.6683157,,,2557386283,,,,hospital,,,,,,True,True,True
7.608328299999999,12.9929123,Allah bamu Lafiya Hospital,,2570329826,,,,hospital,,,,,,False,False,False
7.603092,12.9844276,Police Compound Clinic,,2570329832,,,,hospital,,,,,,False,False,True
7.6081894,12.9792981,Kofar Kaura Hospital,,2570329835,,,,hospital,,,,,,True,False,True
3.9078349,7.4414543,Hilma Chemist,,2594871752,,,,pharmacy,,,,,,False,False,False
2.6106479,6.5040656,Les Palmiers,,2619439029,,,,pharmacy,,,,,,True,True,True
2.6348347000000003,6.514901200000001,"Centre Medico Social ""Salem""",,2619439185,,,,doctors,,,,,,False,True,False
2.630456,6.5085372999999995,St. Nom de Jesus,,2619439229,,,,doctors,,,,,,True,True,True
2.6300122999999997,6.494086299999999,Les Oliviers,,2619447817,,,,doctors,,,,,,True,True,True
2.608283,6.3795405,Nouvelle Horizont,,2619447839,,,,pharmacy,,,,,,False,False,False
3.9008812999999996,7.4424644,Jaja health Clinic,,2627690901,,,,hospital,,,,,,True,False,False
3.9084102999999994,7.441304700000001,Poly Clinic,,2627690902,,,,hospital,,,,,,True,False,True
7.9,11.816667,,,2749749839,,,,hospital,,,,,,False,False,True
8.2376304,12.486323599999999,Karofawa H.P.,,2749778536,,,,hospital,,,,,,False,True,False
8.0860006,12.264767599999999,Unguwar Bakke H.P.,,2749801934,,,,hospital,,,,,,True,True,True
8.5308088,12.043718400000001,Nigerian Air Force P.H.C.,,2749804561,,,,hospital,,,,,,True,False,False
9.0743163,11.371593699999998,Kawo Bunnabus H.P.,,2749805310,,,,hospital,,,,,,False,True,True
8.4828259,12.0448051,Kunya H.C.,,2749807577,,,,hospital,,,,,,True,False,True
8.355596499999999,12.4100315,Dankwai H.P.,,2749815081,,,,hospital,,,,,,True,True,False
8.4583997,11.9788423,Rijiyar Zaki H.P.,,2749843354,,,,hospital,,,,,,True,True,True
8.477381300000001,12.0355319,Tudun Fulani H.P.,,2749851407,,,,hospital,,,,,,False,False,False
8.9746832,11.4959675,Kargo H.P.,,2751484802,,,,hospital,,,,,,True,True,False
8.5379422,11.9746638,Premiere Clinic,,2758089630,,,,hospital,,,,,,False,False,False
7.5058169999999995,9.0384264,Abuja Emergency Operations Center,,2862390776,,,,hospital,,,,,,False,True,False
13.147862,11.823088499999999,Borno Emergency Operations Center,,2862390777,,,,hospital,,,,,,True,False,True
7.452552799999999,10.51355,Kaduna Emergency Operations Center,,2862390778,,,,hospital,,,,,,False,False,True
7.694678,11.511656,Falgore Primary Health Centre,,2923098158,,,"Falgore, Rogo, Kano",hospital,,,,ehealthafrica.org,,False,True,True
7.7276659,11.4507448,Tsara Primary Health Centre,,2923098159,,,"Falgore, Rogo, Kano",hospital,,,,ehealthafrica.org,,False,False,True
7.8382914999999995,11.4377429,Beli Primary Health Centre,,2923263865,,,"Beli, Rogo, Kano",hospital,,,,ehealthafrica.org,,False,True,True
7.735481500000001,11.515925099999999,Dayaso Health Post,,2923263866,,,"Gwangwan, Rogo, Kano",hospital,,,,ehealthafrica.org,,True,True,False
7.8588881,11.400621000000001,Fulatan Primary Health Centre,,2923263867,,,"Fulatan, Rogo, Kano",hospital,,,,ehealthafrica.org,,True,False,True
7.747225500000001,11.4870724,Gwangwan Primary Health Centre,,2923263868,,,"Gwangwan, Rogo, Kano",hospital,,,,ehealthafrica.org,,True,False,True
7.8311741999999995,11.4799185,Hago Primary Health Centre,,2923263869,,,"Beli, Rogo, Kano",hospital,,,,ehealthafrica.org,,False,True,False
7.7574532000000005,11.4071835,Ruwan Bago Health Post,,2923263870,,,"Ruwan Bago, Rogo, Kano",hospital,,,,ehealthafrica.org,,True,False,True
7.7615261,11.3806332,Sundu Health Post,,2923263871,,,"Ruwan Bago, Rogo, Kano",hospital,,,,ehealthafrica.org,,True,False,False
7.7818216,11.4528744,Tudun Magaji Health Post,,2923263872,,,"Ruwan Bago, Rogo, Kano",hospital,,,,ehealthafrica.org,,False,True,False
7.743666800000001,11.4050538,Unguwar Liman Health Post,,2923263873,,,"Ruwan Bago, Rogo, Kano",hospital,,,,ehealthafrica.org,,True,True,True
7.772042599999999,11.4932289,Unguwar Malam Amadu Health Post,,2923263874,,,"Ruwan Bago, Rogo, Kano",hospital,,,,ehealthafrica.org,,True,True,True
7.8119881,11.3970316,Zarewa Primary Health Centre,,2923263875,,,"Zarewa, Rogo, Kano",hospital,,,,ehealthafrica.org,,False,False,True
7.7511988,11.568319800000001,Bari Primary Health Centre,,2923366077,,,"Gwangwan, Rogo, Kano",hospital,,,,ehealthafrica.org,,True,False,False
7.883483999999999,11.6249586,Kaleku Health Post,,2923366078,,,"Zoza, Rogo, Kano",hospital,,,,ehealthafrica.org,,True,True,True
7.825976,11.54124,Karshi Health Post,,2923366079,,,"Rogo Sabon Gari, Rogo, Kano",hospital,,,,ehealthafrica.org,,True,True,False
7.820641,11.5426114,Kauyen Liman Health Post,,2923366080,,,"Rogo Sabon Gari, Rogo, Kano",hospital,,,,ehealthafrica.org,,False,True,True
7.8308789,11.552661599999999,Rogo General Hospital,,2923366081,,,"Rogo Sabon Gari, Rogo, Kano",hospital,,,,ehealthafrica.org,,True,False,True
7.799461999999999,11.574667999999999,Tsohuwar Rogo Health Post,,2923366082,,,"Rogo Ruma, Rogo, Kano",hospital,,,,ehealthafrica.org,,True,True,True
7.871806100000001,11.6274485,Zoza Health Post,,2923366083,,,"Zoza, Rogo, Kano",hospital,,,,ehealthafrica.org,,True,True,True
7.987157700000001,11.5984067,Ba'Awa Health Post,,2923485903,,,"Baawa, Kiru, Kano",hospital,,,,ehealthafrica.org,,False,False,False
8.072345,11.537888,Dansoshiya Health Post,,2923485904,,,"Dansoshiya, Kiru, Kano",hospital,,,,ehealthafrica.org,,False,False,False
7.935751299999999,11.5567689,Jajaye Primary Health Centre,,2923485905,,,"Jajaye, Rogo, Kano",hospital,,,,ehealthafrica.org,,False,False,True
7.946721000000001,11.686453,Mah Health Post,,2923485906,,,"Yola, Karaye, Kano",hospital,,,,ehealthafrica.org,,False,False,True
8.080938799999998,11.5945109,Maska Health Post,,2923485907,,,"Baawa, Kiru, Kano",hospital,,,,ehealthafrica.org,,False,False,False
